HTTP/1.1 200 OK
Date: Thu, 09 Nov 2017 23:39:12 GMT
Server: Apache/2.4.18 (Ubuntu)
Content-Disposition: attachment; filename=VOTOS_GOVERNADOR_MUNZONA_2010.csv
Set-Cookie: session=eyJsb2NhbGUiOnsiIGIiOiJjSFE9In19.DOZ4oA.JH5d3mY2TL9VgS-JS2_WKOFYxwg; HttpOnly; Path=/
Content-Length: 286245
Content-Type: text/csv; charset=utf-8

"NUM_ZONA","UF","DESCRICAO_CARGO","NOME_MUNICIPIO","QTDE_VOTOS"
"21","PA","GOVERNADOR","Curuá","12665"
"21","PB","GOVERNADOR","Barra de São Miguel","7569"
"21","PB","GOVERNADOR","Cabaceiras","7172"
"21","PB","GOVERNADOR","São Domingos do Cariri","3599"
"21","PE","GOVERNADOR","Chã de Alegria","8306"
"21","PE","GOVERNADOR","Glória do Goitá","16135"
"21","PI","GOVERNADOR","Piracuruca","31821"
"21","PI","GOVERNADOR","São José do Divino","7108"
"21","PI","GOVERNADOR","São João da Fronteira","6803"
"21","PR","GOVERNADOR","Salto do Itararé","3288"
"21","PR","GOVERNADOR","Siqueira Campos","11990"
"21","RJ","GOVERNADOR","Rio de Janeiro","43598"
"21","RN","GOVERNADOR","Florânia","6412"
"21","RN","GOVERNADOR","São Vicente","3930"
"21","RN","GOVERNADOR","Tenente Laurentino Cruz","3615"
"21","RO","GOVERNADOR","Porto Velho","104695"
"21","RS","GOVERNADOR","Bom Retiro do Sul","8193"
"21","RS","GOVERNADOR","Colinas","1945"
"21","RS","GOVERNADOR","Estrela","20558"
"21","RS","GOVERNADOR","Fazenda Vilanova","2534"
"21","SC","GOVERNADOR","Lages","41500"
"21","SE","GOVERNADOR","São Cristóvão","41985"
"21","SP","GOVERNADOR","Barretos","67084"
"21","SP","GOVERNADOR","Colômbia","3957"
"21","TO","GOVERNADOR","Augustinópolis","9169"
"21","TO","GOVERNADOR","Carrasco Bonito","2345"
"21","TO","GOVERNADOR","Praia Norte","4189"
"21","TO","GOVERNADOR","Sampaio","2406"
"21","TO","GOVERNADOR","São Sebastião do Tocantins","2397"
"210","MG","GOVERNADOR","Patos de Minas","42520"
"210","MG","GOVERNADOR","São Gonçalo do Abaeté","3655"
"210","MG","GOVERNADOR","Varjão de Minas","3785"
"210","RJ","GOVERNADOR","Rio de Janeiro","34956"
"210","SP","GOVERNADOR","Bilac","4615"
"210","SP","GOVERNADOR","Gabriel Monteiro","2090"
"210","SP","GOVERNADOR","Piacatu","3452"
"211","MG","GOVERNADOR","Cruzeiro da Fortaleza","2838"
"211","MG","GOVERNADOR","Guimarânia","4925"
"211","MG","GOVERNADOR","Patrocínio","48668"
"211","MG","GOVERNADOR","Serra do Salitre","6158"
"211","RJ","GOVERNADOR","Rio de Janeiro","56322"
"211","SP","GOVERNADOR","Indaiatuba","113501"
"212","MG","GOVERNADOR","Cantagalo","2437"
"212","MG","GOVERNADOR","Coroaci","6517"
"212","MG","GOVERNADOR","Frei Lagonegro","2338"
"212","MG","GOVERNADOR","Nacip Raydan","1841"
"212","MG","GOVERNADOR","Peçanha","8675"
"212","MG","GOVERNADOR","São José do Jacuri","3669"
"212","MG","GOVERNADOR","São Pedro do Suaçuí","3234"
"212","MG","GOVERNADOR","Virgolândia","3289"
"212","RJ","GOVERNADOR","Rio de Janeiro","20636"
"212","SP","GOVERNADOR","Guarujá","90952"
"213","MG","GOVERNADOR","Cachoeira de Pajeú","4735"
"213","MG","GOVERNADOR","Divisa Alegre","3237"
"213","MG","GOVERNADOR","Pedra Azul","12686"
"213","MG","GOVERNADOR","Águas Vermelhas","6302"
"213","RJ","GOVERNADOR","Rio de Janeiro","35742"
"213","SP","GOVERNADOR","Osasco","22509"
"214","MG","GOVERNADOR","Pedralva","7513"
"214","MG","GOVERNADOR","São José do Alegre","2803"
"214","RJ","GOVERNADOR","Rio de Janeiro","40237"
"214","SP","GOVERNADOR","Buritama","9382"
"214","SP","GOVERNADOR","Lourdes","1574"
"214","SP","GOVERNADOR","Planalto","2893"
"214","SP","GOVERNADOR","Turiúba","1393"
"214","SP","GOVERNADOR","Zacarias","1702"
"215","MG","GOVERNADOR","Confins","4290"
"215","MG","GOVERNADOR","Pedro Leopoldo","37705"
"215","RJ","GOVERNADOR","Rio de Janeiro","33026"
"215","SP","GOVERNADOR","Angatuba","13598"
"215","SP","GOVERNADOR","Campina do Monte Alegre","3524"
"216","MG","GOVERNADOR","Cana Verde","3822"
"216","MG","GOVERNADOR","Perdões","13133"
"216","RJ","GOVERNADOR","Rio de Janeiro","33655"
"216","SP","GOVERNADOR","Estiva Gerbi","6513"
"216","SP","GOVERNADOR","Mogi Guaçu","87883"
"217","MG","GOVERNADOR","Piranga","9759"
"217","MG","GOVERNADOR","Porto Firme","5759"
"217","MG","GOVERNADOR","Presidente Bernardes","3941"
"217","MG","GOVERNADOR","Senhora de Oliveira","3916"
"217","RJ","GOVERNADOR","Rio de Janeiro","41391"
"217","SP","GOVERNADOR","Mauá","42703"
"218","MG","GOVERNADOR","Buritizeiro","14405"
"218","MG","GOVERNADOR","Jequitaí","4543"
"218","MG","GOVERNADOR","Pirapora","29424"
"218","RJ","GOVERNADOR","Rio de Janeiro","45300"
"218","SP","GOVERNADOR","Miracatu","11717"
"219","MG","GOVERNADOR","Conceição do Pará","3695"
"219","MG","GOVERNADOR","Leandro Ferreira","2393"
"219","MG","GOVERNADOR","Maravilhas","4799"
"219","MG","GOVERNADOR","Papagaios","8921"
"219","MG","GOVERNADOR","Pitangui","16283"
"219","RJ","GOVERNADOR","Rio de Janeiro","51498"
"219","SP","GOVERNADOR","Poá","71634"
"22","AL","GOVERNADOR","Arapiraca","97520"
"22","AL","GOVERNADOR","Coité do Nóia","11538"
"22","AL","GOVERNADOR","Craíbas","23502"
"22","AM","GOVERNADOR","Amaturá","3427"
"22","AM","GOVERNADOR","São Paulo de Olivença","9829"
"22","BA","GOVERNADOR","Jequié","27964"
"22","BA","GOVERNADOR","Manoel Vitorino","7527"
"22","CE","GOVERNADOR","Carnaubal","8244"
"22","CE","GOVERNADOR","São Benedito","24619"
"22","ES","GOVERNADOR","Itapemirim","19923"
"22","ES","GOVERNADOR","Marataízes","19298"
"22","GO","GOVERNADOR","Morrinhos","51629"
"22","MA","GOVERNADOR","Balsas","39980"
"22","MG","GOVERNADOR","Barão de Cocais","17488"
"22","MG","GOVERNADOR","Bom Jesus do Amparo","3793"
"22","MS","GOVERNADOR","Guia Lopes da Laguna","6142"
"22","MS","GOVERNADOR","Jardim","14225"
"22","MT","GOVERNADOR","Cláudia","5535"
"22","MT","GOVERNADOR","Feliz Natal","4150"
"22","MT","GOVERNADOR","Santa Carmem","2302"
"22","MT","GOVERNADOR","Sinop","58799"
"22","MT","GOVERNADOR","União do Sul","1840"
"22","MT","GOVERNADOR","Vera","4909"
"22","PA","GOVERNADOR","Juruti","37502"
"22","PA","GOVERNADOR","Óbidos","44846"
"22","PB","GOVERNADOR","Caraúbas","5597"
"22","PB","GOVERNADOR","Gurjão","4657"
"22","PB","GOVERNADOR","São João do Cariri","6285"
"22","PE","GOVERNADOR","Sirinhaém","20451"
"22","PI","GOVERNADOR","Corrente","26036"
"22","PI","GOVERNADOR","Sebastião Barros","5968"
"22","PR","GOVERNADOR","Santo Antônio da Platina","25592"
"22","RJ","GOVERNADOR","Rio de Janeiro","54880"
"22","RN","GOVERNADOR","Acari","7859"
"22","RN","GOVERNADOR","Carnaúba dos Dantas","4954"
"22","RO","GOVERNADOR","Porto Velho","88116"
"22","RS","GOVERNADOR","Dois Lajeados","2491"
"22","RS","GOVERNADOR","Guaporé","14818"
"22","RS","GOVERNADOR","Montauri","1283"
"22","RS","GOVERNADOR","Serafina Corrêa","9287"
"22","RS","GOVERNADOR","São Valentim do Sul","1955"
"22","RS","GOVERNADOR","União da Serra","1379"
"22","SC","GOVERNADOR","Mafra","34814"
"22","SE","GOVERNADOR","Simão Dias","25010"
"22","SP","GOVERNADOR","Batatais","34304"
"22","SP","GOVERNADOR","Brodowski","12227"
"22","TO","GOVERNADOR","Arraias","5844"
"22","TO","GOVERNADOR","Combinado","2784"
"22","TO","GOVERNADOR","Novo Alegre","1333"
"220","MG","GOVERNADOR","Capitólio","5420"
"220","MG","GOVERNADOR","Doresópolis","1178"
"220","MG","GOVERNADOR","Piumhi","19539"
"220","RJ","GOVERNADOR","Rio de Janeiro","33066"
"220","SP","GOVERNADOR","Votorantim","67954"
"221","MG","GOVERNADOR","Poço Fundo","10354"
"221","RJ","GOVERNADOR","Nilópolis","24673"
"221","SP","GOVERNADOR","Salto","65848"
"222","MG","GOVERNADOR","Poços de Caldas","42154"
"222","RJ","GOVERNADOR","Nova Friburgo","39690"
"222","SP","GOVERNADOR","Diadema","135491"
"223","MG","GOVERNADOR","Pompéu","17069"
"223","SP","GOVERNADOR","Juquiá","11779"
"224","MG","GOVERNADOR","Oratórios","3159"
"224","MG","GOVERNADOR","Ponte Nova","35374"
"224","SP","GOVERNADOR","Cardoso","7571"
"224","SP","GOVERNADOR","Mira Estrela","1951"
"224","SP","GOVERNADOR","Pontes Gestal","1783"
"225","MG","GOVERNADOR","Acaiaca","2589"
"225","MG","GOVERNADOR","Amparo do Serra","3549"
"225","MG","GOVERNADOR","Barra Longa","4269"
"225","MG","GOVERNADOR","Guaraciaba","6354"
"225","MG","GOVERNADOR","Rio Doce","1770"
"225","MG","GOVERNADOR","Santa Cruz do Escalvado","3481"
"225","RJ","GOVERNADOR","Seropédica","41162"
"225","SP","GOVERNADOR","Auriflama","8997"
"225","SP","GOVERNADOR","Guzolândia","2941"
"226","MG","GOVERNADOR","Catuti","3144"
"226","MG","GOVERNADOR","Pai Pedro","3323"
"226","MG","GOVERNADOR","Porteirinha","22309"
"226","MG","GOVERNADOR","Riacho dos Machados","5352"
"226","MG","GOVERNADOR","Serranópolis de Minas","2808"
"226","RJ","GOVERNADOR","Petrópolis","32449"
"226","SP","GOVERNADOR","Cândido Mota","19369"
"227","MG","GOVERNADOR","Congonhal","6198"
"227","MG","GOVERNADOR","Estiva","7093"
"227","MG","GOVERNADOR","Pouso Alegre","76499"
"227","MG","GOVERNADOR","Senador José Bento","1699"
"227","RJ","GOVERNADOR","Petrópolis","34701"
"227","SP","GOVERNADOR","Cotia","78076"
"228","MG","GOVERNADOR","Dores de Campos","6322"
"228","MG","GOVERNADOR","Prados","5675"
"228","RJ","GOVERNADOR","Rio de Janeiro","21056"
"228","SP","GOVERNADOR","Barra do Turvo","4431"
"228","SP","GOVERNADOR","Cajati","16603"
"228","SP","GOVERNADOR","Jacupiranga","9927"
"228","SP","GOVERNADOR","Pariquera-Açu","11095"
"229","MG","GOVERNADOR","Prata","15649"
"229","RJ","GOVERNADOR","Rio de Janeiro","45136"
"229","SP","GOVERNADOR","Vargem Grande do Sul","23858"
"23","AL","GOVERNADOR","Cajueiro","20396"
"23","AL","GOVERNADOR","Capela","18738"
"23","AM","GOVERNADOR","Careiro","13177"
"23","BA","GOVERNADOR","Apuarema","4125"
"23","BA","GOVERNADOR","Jequié","46685"
"23","CE","GOVERNADOR","Tururu","9925"
"23","CE","GOVERNADOR","Uruburetama","13377"
"23","ES","GOVERNADOR","Barra de São Francisco","24184"
"23","ES","GOVERNADOR","Água Doce do Norte","7396"
"23","GO","GOVERNADOR","Orizona","17886"
"23","MA","GOVERNADOR","Barra do Corda","20846"
"23","MA","GOVERNADOR","Fernando Falcão","4868"
"23","MG","GOVERNADOR","Barbacena","78294"
"23","MS","GOVERNADOR","Água Clara","6753"
"23","MT","GOVERNADOR","Colíder","17220"
"23","MT","GOVERNADOR","Itaúba","2774"
"23","MT","GOVERNADOR","Marcelândia","6634"
"23","MT","GOVERNADOR","Nova Canaã do Norte","7150"
"23","MT","GOVERNADOR","Nova Santa Helena","2210"
"23","PA","GOVERNADOR","Marabá","111828"
"23","PA","GOVERNADOR","Nova Ipixuna","14666"
"23","PB","GOVERNADOR","Cubati","9900"
"23","PB","GOVERNADOR","Olivedos","5146"
"23","PB","GOVERNADOR","Soledade","17113"
"23","PB","GOVERNADOR","São Vicente do Seridó","11558"
"23","PE","GOVERNADOR","Buenos Aires","8419"
"23","PE","GOVERNADOR","Nazaré da Mata","20091"
"23","PE","GOVERNADOR","Tracunhaém","8152"
"23","PI","GOVERNADOR","Santa Filomena","6335"
"23","PR","GOVERNADOR","Ribeirão Claro","7350"
"23","RJ","GOVERNADOR","Rio de Janeiro","44236"
"23","RN","GOVERNADOR","Jardim do Seridó","8659"
"23","RN","GOVERNADOR","Ouro Branco","3357"
"23","RO","GOVERNADOR","Porto Velho","84448"
"23","RS","GOVERNADOR","Ajuricaba","5185"
"23","RS","GOVERNADOR","Bozano","1906"
"23","RS","GOVERNADOR","Catuípe","6839"
"23","RS","GOVERNADOR","Coronel Barros","1984"
"23","RS","GOVERNADOR","Ijuí","50485"
"23","RS","GOVERNADOR","Nova Ramada","1849"
"23","SC","GOVERNADOR","Lauro Muller","10252"
"23","SC","GOVERNADOR","Orleans","15236"
"23","SE","GOVERNADOR","Tobias Barreto","29203"
"23","SP","GOVERNADOR","Bauru","80282"
"23","TO","GOVERNADOR","Bom Jesus do Tocantins","2221"
"23","TO","GOVERNADOR","Pedro Afonso","6340"
"23","TO","GOVERNADOR","Rio Sono","3248"
"23","TO","GOVERNADOR","Santa Maria do Tocantins","1957"
"23","TO","GOVERNADOR","Tupirama","996"
"230","MG","GOVERNADOR","Lagamar","5171"
"230","MG","GOVERNADOR","Lagoa Grande","5051"
"230","MG","GOVERNADOR","Presidente Olegário","12092"
"230","RJ","GOVERNADOR","Rio de Janeiro","42974"
"230","SP","GOVERNADOR","Sumaré","52463"
"231","MG","GOVERNADOR","Raul Soares","13533"
"231","MG","GOVERNADOR","Vermelho Novo","3456"
"231","RJ","GOVERNADOR","Rio de Janeiro","32508"
"231","SP","GOVERNADOR","Palestina","6503"
"232","MG","GOVERNADOR","Coronel Xavier Chaves","2271"
"232","MG","GOVERNADOR","Resende Costa","7083"
"232","RJ","GOVERNADOR","Rio de Janeiro","27644"
"232","SP","GOVERNADOR","Aparecida d'Oeste","3115"
"232","SP","GOVERNADOR","Marinópolis","1634"
"232","SP","GOVERNADOR","Palmeira d'Oeste","6224"
"232","SP","GOVERNADOR","São Francisco","1907"
"233","MG","GOVERNADOR","Itueta","4134"
"233","MG","GOVERNADOR","Resplendor","9966"
"233","MG","GOVERNADOR","Santa Rita do Itueto","3801"
"233","RJ","GOVERNADOR","Rio de Janeiro","38904"
"233","SP","GOVERNADOR","Dolcinópolis","1773"
"233","SP","GOVERNADOR","Estrela d'Oeste","5624"
"233","SP","GOVERNADOR","Populina","2802"
"233","SP","GOVERNADOR","São João das Duas Pontes","1840"
"233","SP","GOVERNADOR","Turmalina","1428"
"234","MG","GOVERNADOR","Rio Casca","8916"
"234","MG","GOVERNADOR","Santo Antônio do Grama","2836"
"234","MG","GOVERNADOR","São Pedro dos Ferros","5048"
"234","RJ","GOVERNADOR","Rio de Janeiro","38451"
"234","SP","GOVERNADOR","Fartura","9575"
"234","SP","GOVERNADOR","Taguaí","6174"
"235","MG","GOVERNADOR","Goianá","2769"
"235","MG","GOVERNADOR","Piau","2425"
"235","MG","GOVERNADOR","Rio Novo","5773"
"235","RJ","GOVERNADOR","Rio de Janeiro","32015"
"235","SP","GOVERNADOR","Nuporanga","4468"
"235","SP","GOVERNADOR","Sales Oliveira","6453"
"236","MG","GOVERNADOR","Arapuá","2237"
"236","MG","GOVERNADOR","Rio Paranaíba","6857"
"236","RJ","GOVERNADOR","Rio de Janeiro","19532"
"236","SP","GOVERNADOR","Coronel Macedo","3481"
"236","SP","GOVERNADOR","Taquarituba","14337"
"237","MG","GOVERNADOR","Montezuma","3726"
"237","MG","GOVERNADOR","Ninheira","4764"
"237","MG","GOVERNADOR","Rio Pardo de Minas","14571"
"237","MG","GOVERNADOR","Santo Antônio do Retiro","4013"
"237","MG","GOVERNADOR","São João do Paraíso","12030"
"237","MG","GOVERNADOR","Vargem Grande do Rio Pardo","2794"
"237","RJ","GOVERNADOR","Rio de Janeiro","33614"
"237","SP","GOVERNADOR","Mairiporã","42928"
"238","MG","GOVERNADOR","Rio Piracicaba","9509"
"238","RJ","GOVERNADOR","Rio de Janeiro","36795"
"238","SP","GOVERNADOR","Mirante do Paranapanema","10405"
"239","MG","GOVERNADOR","Rio Pomba","10934"
"239","MG","GOVERNADOR","Silveirânia","1953"
"239","MG","GOVERNADOR","Tabuleiro","3192"
"239","SP","GOVERNADOR","Américo Brasiliense","20774"
"239","SP","GOVERNADOR","Nova Europa","5991"
"239","SP","GOVERNADOR","Rincão","6259"
"239","SP","GOVERNADOR","Santa Lúcia","6257"
"24","AL","GOVERNADOR","Colônia Leopoldina","20086"
"24","AL","GOVERNADOR","Novo Lino","12269"
"24","AM","GOVERNADOR","Itapiranga","4595"
"24","BA","GOVERNADOR","Barra do Rocha","3041"
"24","BA","GOVERNADOR","Ibirataia","11363"
"24","BA","GOVERNADOR","Ipiaú","22380"
"24","CE","GOVERNADOR","Alcântaras","6177"
"24","CE","GOVERNADOR","Sobral","60665"
"24","ES","GOVERNADOR","Guarapari","63081"
"24","GO","GOVERNADOR","Santo Antônio do Descoberto","54986"
"24","MA","GOVERNADOR","Anapurus","8432"
"24","MA","GOVERNADOR","Brejo","17180"
"24","MA","GOVERNADOR","Milagres do Maranhão","3432"
"24","MA","GOVERNADOR","Santa Quitéria do Maranhão","13286"
"24","MG","GOVERNADOR","Antônio Carlos","7489"
"24","MG","GOVERNADOR","Bias Fortes","2961"
"24","MG","GOVERNADOR","Ibertioga","3802"
"24","MG","GOVERNADOR","Piedade do Rio Grande","3003"
"24","MG","GOVERNADOR","Santa Rita de Ibitipoca","2376"
"24","MS","GOVERNADOR","Aparecida do Taboado","12413"
"24","MT","GOVERNADOR","Alta Floresta","27939"
"24","MT","GOVERNADOR","Carlinda","5841"
"24","MT","GOVERNADOR","Paranaíta","5717"
"24","PA","GOVERNADOR","Conceição do Araguaia","43516"
"24","PA","GOVERNADOR","Floresta do Araguaia","15305"
"24","PA","GOVERNADOR","Santa Maria das Barreiras","14492"
"24","PB","GOVERNADOR","Barra de Santa Rosa","16143"
"24","PB","GOVERNADOR","Cuité","23714"
"24","PB","GOVERNADOR","Damião","5911"
"24","PB","GOVERNADOR","Nova Floresta","11834"
"24","PB","GOVERNADOR","Sossêgo","4413"
"24","PE","GOVERNADOR","Limoeiro","24851"
"24","PI","GOVERNADOR","José de Freitas","46256"
"24","PR","GOVERNADOR","Jacarezinho","24337"
"24","RJ","GOVERNADOR","Rio de Janeiro","51109"
"24","RN","GOVERNADOR","Equador","3777"
"24","RN","GOVERNADOR","Parelhas","13711"
"24","RN","GOVERNADOR","Santana do Seridó","1943"
"24","RO","GOVERNADOR","Candeias do Jamari","20692"
"24","RO","GOVERNADOR","Itapuã do Oeste","8436"
"24","RO","GOVERNADOR","Porto Velho","38613"
"24","RS","GOVERNADOR","Itaqui","21508"
"24","RS","GOVERNADOR","Maçambará","3095"
"24","SC","GOVERNADOR","Palhoça","77055"
"24","SC","GOVERNADOR","Paulo Lopes","4658"
"24","SE","GOVERNADOR","Campo do Brito","10526"
"24","SE","GOVERNADOR","Macambira","4628"
"24","SE","GOVERNADOR","São Domingos","5739"
"24","SP","GOVERNADOR","Bebedouro","45033"
"24","TO","GOVERNADOR","Araguacema","3462"
"24","TO","GOVERNADOR","Caseara","2782"
"240","MG","GOVERNADOR","Rio Preto","3954"
"240","MG","GOVERNADOR","Santa Bárbara do Monte Verde","2353"
"240","MG","GOVERNADOR","Santa Rita de Jacutinga","3643"
"240","RJ","GOVERNADOR","Rio de Janeiro","36062"
"240","SP","GOVERNADOR","Cristais Paulista","4986"
"240","SP","GOVERNADOR","Restinga","4530"
"240","SP","GOVERNADOR","Ribeirão Corrente","2903"
"240","SP","GOVERNADOR","São José da Bela Vista","5077"
"241","MG","GOVERNADOR","Sabará","70830"
"241","RJ","GOVERNADOR","Rio de Janeiro","45678"
"241","SP","GOVERNADOR","Bocaina","6631"
"241","SP","GOVERNADOR","Itapuí","6805"
"241","SP","GOVERNADOR","Mineiros do Tietê","7272"
"242","MG","GOVERNADOR","Materlândia","2828"
"242","MG","GOVERNADOR","Paulistas","3038"
"242","MG","GOVERNADOR","Sabinópolis","8477"
"242","RJ","GOVERNADOR","Rio de Janeiro","45466"
"242","SP","GOVERNADOR","Várzea Paulista","64661"
"243","MG","GOVERNADOR","Sacramento","14625"
"243","RJ","GOVERNADOR","Rio de Janeiro","48257"
"243","SP","GOVERNADOR","Cordeirópolis","13450"
"243","SP","GOVERNADOR","Iracemápolis","12924"
"244","MG","GOVERNADOR","Fruta de Leite","3224"
"244","MG","GOVERNADOR","Novorizonte","3071"
"244","MG","GOVERNADOR","Padre Carvalho","3064"
"244","MG","GOVERNADOR","Rubelita","4810"
"244","MG","GOVERNADOR","Salinas","21912"
"244","MG","GOVERNADOR","Santa Cruz de Salinas","2925"
"244","RJ","GOVERNADOR","Rio de Janeiro","29314"
"244","SP","GOVERNADOR","Charqueada","9963"
"244","SP","GOVERNADOR","Rio das Pedras","18882"
"245","MG","GOVERNADOR","Catas Altas","3355"
"245","MG","GOVERNADOR","Santa Bárbara","17467"
"245","MG","GOVERNADOR","São Gonçalo do Rio Abaixo","6768"
"245","RJ","GOVERNADOR","Rio de Janeiro","53462"
"245","SP","GOVERNADOR","Analândia","3460"
"245","SP","GOVERNADOR","Corumbataí","2559"
"245","SP","GOVERNADOR","Ipeúna","3654"
"245","SP","GOVERNADOR","Itirapina","7388"
"245","SP","GOVERNADOR","Santa Gertrudes","13118"
"246","MG","GOVERNADOR","Santa Luzia","44392"
"246","RJ","GOVERNADOR","Rio de Janeiro","70288"
"246","SP","GOVERNADOR","São Paulo","100124"
"247","MG","GOVERNADOR","José Raydan","2634"
"247","MG","GOVERNADOR","Santa Maria do Suaçuí","7720"
"247","MG","GOVERNADOR","São José da Safira","2412"
"247","MG","GOVERNADOR","São Sebastião do Maranhão","5238"
"247","SP","GOVERNADOR","São Paulo","98439"
"248","MG","GOVERNADOR","Santa Rita do Sapucaí","22954"
"248","MG","GOVERNADOR","São Sebastião da Bela Vista","3356"
"248","SP","GOVERNADOR","São Paulo","127385"
"249","MG","GOVERNADOR","Pedra do Indaiá","2985"
"249","MG","GOVERNADOR","Santo Antônio do Monte","15107"
"249","RJ","GOVERNADOR","Campos dos Goytacazes","37018"
"249","SP","GOVERNADOR","São Paulo","103154"
"25","AL","GOVERNADOR","Japaratinga","8691"
"25","AL","GOVERNADOR","Maragogi","25972"
"25","AM","GOVERNADOR","Urucurituba","7302"
"25","BA","GOVERNADOR","Ilhéus","47141"
"25","CE","GOVERNADOR","Granja","27412"
"25","CE","GOVERNADOR","Martinópole","6301"
"25","CE","GOVERNADOR","Uruoca","8177"
"25","ES","GOVERNADOR","Linhares","79745"
"25","ES","GOVERNADOR","Sooretama","13209"
"25","GO","GOVERNADOR","Piracanjuba","29912"
"25","MA","GOVERNADOR","Buriti","13675"
"25","MG","GOVERNADOR","Alfredo Vasconcelos","4171"
"25","MG","GOVERNADOR","Desterro do Melo","2520"
"25","MG","GOVERNADOR","Ressaquinha","3395"
"25","MG","GOVERNADOR","Santa Bárbara do Tugúrio","3385"
"25","MG","GOVERNADOR","Santana do Garambéu","1678"
"25","MG","GOVERNADOR","Senhora dos Remédios","6075"
"25","MS","GOVERNADOR","Iguatemi","8207"
"25","MS","GOVERNADOR","Tacuru","5090"
"25","MT","GOVERNADOR","Conquista D'Oeste","1878"
"25","MT","GOVERNADOR","Pontes e Lacerda","21965"
"25","MT","GOVERNADOR","Vale de São Domingos","2283"
"25","MT","GOVERNADOR","Vila Bela da Santíssima Trindade","6752"
"25","PA","GOVERNADOR","Capanema","72723"
"25","PB","GOVERNADOR","Baraúna","5774"
"25","PB","GOVERNADOR","Frei Martinho","4339"
"25","PB","GOVERNADOR","Nova Palmeira","5251"
"25","PB","GOVERNADOR","Pedra Lavrada","9608"
"25","PB","GOVERNADOR","Picuí","23047"
"25","PE","GOVERNADOR","Goiana","31191"
"25","PI","GOVERNADOR","Canavieira","4603"
"25","PI","GOVERNADOR","Jerumenha","6218"
"25","PR","GOVERNADOR","Cambará","15327"
"25","RJ","GOVERNADOR","Rio de Janeiro","51015"
"25","RN","GOVERNADOR","Caicó","37105"
"25","RO","GOVERNADOR","Ariquemes","38124"
"25","RO","GOVERNADOR","Monte Negro","15227"
"25","RS","GOVERNADOR","Jaguarão","17862"
"25","SC","GOVERNADOR","Irineópolis","6358"
"25","SC","GOVERNADOR","Matos Costa","1805"
"25","SC","GOVERNADOR","Porto União","19591"
"25","SE","GOVERNADOR","Amparo de São Francisco","1770"
"25","SE","GOVERNADOR","Cedro de São João","3800"
"25","SE","GOVERNADOR","Malhada dos Bois","2657"
"25","SE","GOVERNADOR","São Francisco","2333"
"25","SE","GOVERNADOR","Telha","2253"
"25","SP","GOVERNADOR","Birigui","64186"
"25","SP","GOVERNADOR","Brejo Alegre","1737"
"25","SP","GOVERNADOR","Clementina","4004"
"25","SP","GOVERNADOR","Coroados","3207"
"25","SP","GOVERNADOR","Santópolis do Aguapeí","2574"
"25","TO","GOVERNADOR","Dianópolis","9527"
"25","TO","GOVERNADOR","Novo Jardim","1567"
"25","TO","GOVERNADOR","Porto Alegre do Tocantins","1622"
"25","TO","GOVERNADOR","Rio da Conceição","1226"
