"id","uf","municipio","zona","lat","long","codTSE"
"60011-018","RJ","Rio de Janeiro","18","-22.970267","-43.186356","60011"
"38717-178","BA","Santo Amaro","178","-12.549140108261","-38.7090314624696","38717"
"11371-018","PI","Novo Oriente do Piauí","18","-6.44940513670414","-41.928722314402","11371"
"32255-035","SE","Santa Luzia do Itanhy","35","-11.3533173969766","-37.4498421802076","32255"
"19585-043","PB","Amparo","43","-7.56721152136616","-37.0647752481212","19585"
"61786-057","SP","Bom Sucesso de Itararé","57","-24.31826284000701","-49.1437619226039","61786"
"93939-029","GO","Iaciara","29","-14.100817524875","-46.631967793967","93939"
"15695-081","CE","Tianguá","81","-3.72267399987759","-40.9917056226916","15695"
"89184-098","RS","Coronel Pilar","98","-29.2727100746122","-51.6849345965552","89184"
"62030-019","SP","Bariri","19","-22.0719779993423","-48.7415247712398","62030"
"23140-107","PE","Dormentes","107","-8.448656986240829","-40.7707358130966","23140"
"93378-013","GO","Damolândia","13","-16.2548016192384","-49.3611056454839","93378"
"53279-006","MG","Seritinga","6","-21.9113492770935","-44.5214453517545","53279"
"13137-086","CE","Alto Santo","86","-5.52208173956425","-38.2727781487196","13137"
"35815-062","BA","Ipirá","62","-12.1602868805067","-39.7407084849396","35815"
"90638-007","MS","Corumbá","7","-19.0156122","-57.6486134","90638"
"19135-037","PB","São João do Rio do Peixe","37","-6.73443082810047","-38.445453570848","19135"
"67458-261","SP","Narandiba","261","-22.4042831992394","-51.5242398508102","67458"
"60011-170","RJ","Rio de Janeiro","170","-22.9149683","-43.2344101","60011"
"93033-101","GO","Caturaí","101","-16.4467615879176","-49.50285299904139","93033"
"63231-040","SP","Catanduva","40","-21.1395384993647","-48.9758709390428","63231"
"09130-062","MA","São Félix de Balsas","62","-7.0846851540185","-44.8114476614751","09130"
"26310-119","PE","Abreu e Lima","119","-7.90444898974262","-34.8991305847304","26310"
"04421-101","PA","Novo Repartimento","101","-4.24814849986041","-49.9486382443426","04421"
"28410-032","AL","Piranhas","32","-9.62355919999186","-37.7503929130592","28410"
"71072-320","SP","São Paulo","320","-23.6515019","-46.6379437","71072"
"93084-050","GO","Nova Iguaçu de Goiás","50","-14.2834774144819","-49.3907701087405","93084"
"24538-099","PE","Itapetim","99","-7.37842852818136","-37.1884393109605","24538"
"67679-162","SP","Nova Luzitânia","162","-20.8566109987432","-50.2658273722874","67679"
"74837-031","PR","Campo Mourão","31","-24.0490043","-52.3793845","74837"
"41955-302","MG","Cachoeira Dourada","302","-18.5126898152393","-49.5017341333274","41955"
"88102-082","RS","Vila Nova do Sul","82","-30.333958688345","-53.879196483097","88102"
"58653-144","RJ","Niterói","144","-22.8895663","-43.1191126","58653"
"90980-016","MT","Santa Cruz do Xingu","16","-10.1524495033055","-52.3986159655702","90980"
"00671-034","RO","Campo Novo de Rondônia","34","-10.5684164690079","-63.6249914265426","00671"
"83631-085","SC","Treze Tílias","85","-26.9985363051069","-51.4146746650895","83631"
"36579-030","BA","Jaguaripe","30","-13.1150638879647","-38.8914186277088","36579"
"75337-153","PR","Cruz Machado","153","-26.017268877464","-51.3477095246118","75337"
"91251-013","MS","Paranaíba","13","-19.6773717326017","-51.1887077083698","91251"
"94595-021","GO","Mineiros","21","-17.5661675709443","-52.55466718793491","94595"
"68098-175","SP","Panorama","175","-21.3601835573003","-51.85657416153781","68098"
"03107-007","RR","Uiramutã","7","4.58544038739198","-60.195716148042","03107"
"71374-172","SP","Sete Barras","172","-24.3886037814777","-47.9272169634722","71374"
"05711-061","PA","Xinguara","61","-7.10151282691424","-49.9427005843752","05711"
"58653-115","RJ","Niterói","115","-22.871005","-43.093966","58653"
"64475-160","SP","Guaimbê","160","-21.9109206582661","-49.89717775023791","64475"
"48879-191","MG","Natércia","191","-22.1184737382816","-45.5182345056536","48879"
"83011-046","SC","Salete","46","-26.97524433266811","-50.0017307310962","83011"
"87009-151","RS","Mariana Pimentel","151","-30.35362220151511","-51.58734299144331","87009"
"66478-345","SP","Louveira","345","-23.0867784993188","-46.9464402180487","66478"
"41750-176","MG","Braúnas","176","-19.0535966183638","-42.7153526369813","41750"
"71072-353","SP","São Paulo","353","-23.5462655","-46.41682369999999","71072"
"47538-158","MG","Lajinha","158","-20.1641701461859","-41.645293037911","47538"
"92800-128","GO","Turvelândia","128","-17.8509523348641","-50.3074793439396","92800"
"92967-030","GO","Castelândia","30","-18.089845236764","-50.2292504517447","92967"
"48810-189","MG","Muzambinho","189","-21.3730127520542","-46.5268046885479","48810"
"51551-312","MG","Santa Luzia","312","-19.7930705","-43.9344617","51551"
"56936-037","ES","São Gabriel da Palha","37","-19.0219647526669","-40.52959950756","56936"
"49492-132","MG","Passabém","132","-19.3509824786016","-43.1438137394836","49492"
"33219-128","BA","Amélia Rodrigues","128","-12.4001884009109","-38.7555569164417","33219"
"13110-053","CE","Altaneira","53","-6.997498350576741","-39.7458206389421","13110"
"81000-033","SC","Sangão","33","-28.633222922118","-49.1340298641987","81000"
"25690-074","PE","São José do Belmonte","74","-7.86174005446594","-38.7594537800097","25690"
"90085-028","MT","Canabrava do Norte","28","-11.0461869214758","-51.8377580067528","90085"
"84557-169","PR","Altamira do Paraná","169","-24.8010001627766","-52.7098074466916","84557"
"87670-129","RS","Nova Petrópolis","129","-29.376208868628","-51.1069539239561","87670"
"77690-155","PR","Piraquara","155","-25.4465503557216","-49.0653056139231","77690"
"81779-018","SC","Joaçaba","18","-27.1739445284657","-51.5066897333377","81779"
"64394-168","SP","General Salgado","168","-20.6483693160988","-50.3618137021237","64394"
"64297-192","SP","Franco da Rocha","192","-23.3203024993135","-46.7278746685526","64297"
"42790-074","MG","Carmo da Mata","74","-20.5592100013544","-44.8683827332713","42790"
"83151-070","SC","São Carlos","70","-27.0786350771308","-53.017394273321","83151"
"75353-145","PR","Curitiba","145","-25.555773","-49.293929","75353"
"49450-205","MG","Paraisópolis","205","-22.5551927708214","-45.78170352800619","49450"
"07790-105","MA","Fortaleza dos Nogueiras","105","-6.96592608726484","-46.1855575419836","07790"
"61328-299","SP","Santo Antônio do Aracanguá","299","-20.932496841914","-50.4967350523279","61328"
"77011-114","PR","Medianeira","114","-25.2924974992706","-54.09178212692221","77011"
"86428-032","RS","Boa Vista das Missões","32","-27.666111034262","-53.31275639375811","86428"
"47511-157","MG","Lagoa Santa","157","-19.625850519515","-43.8952876969413","47511"
"22314-027","PB","Taperoá","27","-7.209539350761639","-36.8289985342818","22314"
"92614-035","GO","Baliza","35","-16.2016366659286","-52.5427449421297","92614"
"10995-057","PI","Itainópolis","57","-7.451280812899319","-41.4800253104968","10995"
"27138-029","AL","Batalha","29","-9.67459302765737","-37.1270918944836","27138"
"40991-264","MG","Baldim","264","-19.286437303571","-43.9570406413178","40991"
"36110-136","BA","Itajuípe","136","-14.6780189893204","-39.3817881541009","36110"
"51918-248","MG","Santa Rita do Sapucaí","248","-22.2533298257077","-45.7039881925124","51918"
"07463-100","MA","Centro Novo do Maranhão","100","-2.14429169848773","-46.1284089549781","07463"
"04499-017","PA","Chaves","17","-0.162437290116554","-49.9893186050714","04499"
"09717-096","MA","Zé Doca","96","-3.27548049989221","-45.657697860605","09717"
"93424-038","GO","Porteirão","38","-17.815400629338","-50.1642504168683","93424"
"69639-240","SP","Ribeirão Corrente","240","-20.4606601737575","-47.5907050925335","69639"
"92720-123","GO","Simolândia","123","-14.4703229878551","-46.48428422250049","92720"
"85812-013","RS","Candelária","13","-29.6712854151526","-52.78966843881919","85812"
"07943-084","MA","Matões do Norte","84","-3.62751878009741","-44.5502445069402","07943"
"82538-066","SC","Pinhalzinho","66","-26.8488143334593","-52.9822532451308","82538"
"33979-118","BA","Cachoeira","118","-12.5962107980605","-38.9693980689823","33979"
"89036-083","RS","Sarandi","83","-27.9435951771224","-52.9254610594471","89036"
"18538-064","RN","São Rafael","64","-5.800934226401","-36.8903975641003","18538"
"44199-101","MG","Datas","101","-18.4533026482564","-43.656714638014","44199"
"84867-075","RS","Guabiju","75","-28.5406715302467","-51.6910473580747","84867"
"61298-047","SP","Alvinlândia","47","-22.4450101509124","-49.7630330293599","61298"
"20753-030","PB","Mãe d'Água","30","-7.257049092460299","-37.428160994959","20753"
"77291-102","PR","Ourizona","102","-23.4045682209165","-52.19503872766581","77291"
"77674-027","PR","Piraí do Sul","27","-24.5323574992868","-49.9413309935834","77674"
"67415-058","SP","Morungaba","58","-22.881030932018","-46.7913443945838","67415"
"79219-125","PR","Terra Roxa","125","-24.1674835253546","-54.0985136359671","79219"
"80837-009","SC","Concórdia","9","-27.24257","-52.032655","80837"
"88609-096","RS","Ubiretama","96","-28.0435647649493","-54.68451077622811","88609"
"86118-115","RS","Condor","115","-28.2052957745073","-53.48894333085291","86118"
"88129-045","RS","Vitória das Missões","45","-28.352387248462","-54.4990548870704","88129"
"90638-050","MS","Corumbá","50","-19.0156122","-57.6486134","90638"
"15458-054","CE","Santa Quitéria","54","-4.33327049985764","-40.153507813582","15458"
"07307-049","MA","Brejo de Areia","49","-4.33062989735273","-45.5820952717814","07307"
"42439-068","MG","Capela Nova","68","-20.9166679070846","-43.6124218663921","42439"
"07439-044","MA","Buriti Bravo","44","-5.835288131955631","-43.8356215415106","07439"
"73091-032","TO","Campos Lindos","32","-7.97168139387781","-46.80197434670671","73091"
"58971-144","RJ","Niterói","144","-22.86494","-43.100008","58971"
"80217-067","SC","Anitápolis","67","-27.9098868965521","-49.1315993662195","80217"
"21458-074","PB","Prata","74","-7.69698308409419","-37.0823339751871","21458"
"58696-084","RJ","Nova Iguaçu","84","-22.7585457","-43.4557455","58696"
"10456-036","PI","Canto do Buriti","36","-8.10823191945893","-42.9440210219612","10456"
"76910-137","PR","Maringá","137","-23.4324317","-51.9047429","76910"
"38490-005","BA","Salvador","5","-12.9485698","-38.42927110000001","38490"
"33413-123","BA","Araci","123","-11.3357278749481","-38.9609581594029","33413"
"61182-080","SP","Embaúba","80","-20.9826680542432","-48.83262029214581","61182"
"47619-310","MG","Lassance","310","-17.8951151799682","-44.5793585587481","47619"
"07706-015","MA","Itaipava do Grajaú","15","-5.14458226160105","-45.792682503469","07706"
"13919-111","CE","Frecheirinha","111","-3.76061193132909","-40.8214052011868","13919"
"00094-031","RO","Cacoal","31","-11.4355385","-61.4498756","00094"
"65854-178","SP","Jaborandi","178","-20.6872244987516","-48.4134449206286","65854"
"10863-012","PI","Lagoa de São Francisco","12","-4.39274638650902","-41.6054686902431","10863"
"15474-022","CE","São Benedito","22","-4.04472698986707","-40.8644898757611","15474"
"08478-087","MA","Olho d'Água das Cunhãs","87","-4.13727592966944","-45.1195796205","08478"
"18511-008","RN","São Pedro","8","-5.89798028231984","-35.6403110302273","18511"
"73024-012","TO","Riachinho","12","-6.44221138748674","-48.141045502038","73024"
"80934-011","SC","Curitibanos","11","-27.2829825056971","-50.5826010352621","80934"
"17752-010","RN","Parazinho","10","-5.23078073431884","-35.8449895223578","17752"
"67890-315","SP","Osasco","315","-23.5570977","-46.7989766","67890"
"97012-009","DF","Brasília","9","-15.8168922","-47.9786873","97012"
"72192-095","SP","Uru","95","-21.7863136517868","-49.2832016013571","72192"
"10359-093","PI","Bocaina","93","-6.95484233236847","-41.3223406826513","10359"
"44296-025","MG","Desterro do Melo","25","-21.1471785175658","-43.5196002211704","44296"
"13005-030","CE","Jijoca de Jericoacoara","30","-2.89968270877509","-40.4387354018727","13005"
"73431-025","TO","Rio da Conceição","25","-11.4049400235328","-46.8803997045722","73431"
"97012-021","DF","Brasília","21","-15.8683149","-48.0173054","97012"
"31674-015","SE","Japoatã","15","-10.3465099138619","-36.8007564643613","31674"
"79278-148","PR","Toledo","148","-24.708833","-53.749023","79278"
"18759-046","RN","Taipu","46","-5.61966667508864","-35.5988465612551","18759"
"33618-024","BA","Barra do Rocha","24","-14.2100292480514","-39.601386089866","33618"
"70939-018","SP","São José do Barreiro","18","-22.6464898959586","-44.5783409613194","70939"
"93092-047","GO","Divinópolis de Goiás","47","-13.2968133664728","-46.3938887513768","93092"
"83712-059","SC","Urubici","59","-28.0045549112502","-49.5882056111042","83712"
"58360-151","RJ","Tanguá","151","-22.73393743364331","-42.7211719484129","58360"
"92304-007","TO","Marianópolis do Tocantins","7","-9.79888035903371","-49.6510339944378","92304"
"90670-054","MT","Cuiabá","54","-15.600398","-56.057574","90670"
"50679-230","MG","Presidente Olegário","230","-18.4147419733089","-46.41778868799059","50679"
"24473-073","PE","Itacuruba","73","-8.72451506450644","-38.6863416893124","24473"
"88781-067","RS","Vespasiano Corrêa","67","-29.0698943549892","-51.8594699501021","88781"
"93246-085","GO","Uirapuru","85","-14.2886535381101","-49.9210751817802","93246"
"38091-091","BA","Potiraguá","91","-15.5924563112016","-39.8756600705601","38091"
"47651-219","MG","Leandro Ferreira","219","-19.7192234713512","-45.0262837852858","47651"
"36897-093","BA","Licínio de Almeida","93","-14.6758660763268","-42.5026836358801","36897"
"52450-265","MG","São João da Mata","265","-21.9348528238693","-45.9265298075988","52450"
"40983-167","MG","Luisburgo","167","-20.4383761076601","-42.1064719035898","40983"
"86312-119","RS","Dona Francisca","119","-29.6248524905359","-53.36233318078499","86312"
"71072-252","SP","São Paulo","252","-23.5247598","-46.5309227","71072"
"16411-068","RN","Campo Redondo","68","-6.243383052969129","-36.1825045694096","16411"
"19941-072","PB","Boa Vista","72","-7.25791308034288","-36.2353736587535","19941"
"89397-089","RS","Três de Maio","89","-27.7796602181189","-54.23530220754671","89397"
"91650-051","MS","Três Lagoas","51","-20.7994888","-51.6782034","91650"
"21270-032","PB","Piancó","32","-7.1925698757626","-37.926519001178","21270"
"88277-167","RS","Rondinha","167","-27.8318159695896","-52.9061601564804","88277"
"25232-113","PE","Poção","113","-8.186227008674971","-36.7058798977192","25232"
"80152-082","SC","Anchieta","82","-26.5356808599025","-53.333270177229","80152"
"60011-230","RJ","Rio de Janeiro","230","-22.8713574","-43.4611319","60011"
"87041-093","RS","Mato Leitão","93","-29.5248303369881","-52.1330293263325","87041"
"13617-065","CE","Cariré","65","-3.9516118798829","-40.4738448077338","13617"
"16004-021","RN","Tenente Laurentino Cruz","21","-6.147230159288391","-36.7206601448861","16004"
"08338-072","MA","Mirador","72","-6.37756569517916","-44.3626097938789","08338"
"33774-071","BA","Bom Jesus da Lapa","71","-13.2541143726685","-43.417141642139","33774"
"58610-043","RJ","Natividade","43","-21.0437569883325","-41.9764403133446","58610"
"22110-058","PB","Serra Branca","58","-7.480502524231721","-36.6556668629229","22110"
"61778-335","SP","Arujá","335","-23.39582674031171","-46.3204896001138","61778"
"41467-256","MG","Santa Cruz de Minas","256","-21.1194710315659","-44.2232578483842","41467"
"93793-038","GO","Goiatuba","38","-18.0106332398013","-49.3666434695635","93793"
"38067-115","BA","Ponto Novo","115","-10.8671478309527","-40.135392845065","38067"
"63630-193","SP","Cravinhos","193","-21.3404304993599","-47.730042348128","63630"
"41211-152","MG","Belmiro Braga","152","-21.9501313013751","-43.4157207678682","41211"
"07358-017","MA","Benedito Leite","17","-7.21879979514966","-44.5598567990095","07358"
"71072-326","SP","São Paulo","326","-23.4994727","-46.487347","71072"
"27014-039","AL","Água Branca","39","-9.26702549675024","-37.940715175965","27014"
"12602-073","PI","Ribeira do Piauí","73","-7.69057550090679","-42.7140434913463","12602"
"16276-011","RN","Baía Formosa","11","-6.36999230398039","-35.0090361817886","16276"
"13897-002","CE","Fortaleza","2","-3.7203198","-38.5172147","13897"
"18295-013","RN","Santo Antônio","13","-6.30517392109126","-35.4751369839982","18295"
"63355-244","SP","Charqueada","244","-22.5088824114008","-47.7757002034567","63355"
"80632-030","SC","Campo Alegre","30","-26.1906592817167","-49.26334448205359","80632"
"91057-015","MT","Luciara","15","-11.2280970994704","-50.6632015831694","91057"
"69370-099","SP","Queiroz","99","-21.7990944333062","-50.2409284561053","69370"
"60011-001","RJ","Rio de Janeiro","1","-22.897495","-43.185659","60011"
